WholesellerId,TasteQuality,price,Ratings,Quantity,City,Latitude,Longitude,Address
869,2,189,2,25000,Gampaha,7.089961,79.99943,"No.271/D/9, Udupila, Delgoda"
870,2,178,3,300000,Gampaha,7.089961,79.99943,"358-2/4, Kandy Rd, Indigahamula
Juntion, Kirillawala"
871,2,157,2,7800,Gampaha,7.089961,79.99943,"140/C, Enderamulla, Waththala"
872,2,167,2,9800,Gampaha,7.089961,79.99943,"114/3,Kandy Rd,Pahala
Imbulgoda,Imbulgoda"
873,2,165,3,900,Gampaha,7.089961,79.99943,"408/6,/D, Welipillawa, Ganemulla"
874,2,165,1,4900,Gampaha,7.089961,79.99943,"440/C/3, Rammutugala, Kadawatha"
875,2,147,2,6500,Gampaha,7.089961,79.99943,"586 / 6 Ihala Biyanvila
(Siyabalpe)Mawara Mandiya"
876,3,123,3,4800,Gampaha,7.089961,79.99943,"106/A, Mahara Nugegoda,
Kadawatha"
877,1,147,2,5400,Gampaha,7.089961,79.99943,"11, Jinadasa Nandasoma Mw,
Kiribathgoda"
878,2,154,3,4500,Gampaha,7.089961,79.99943,"207/A/3, Vilimbula, Radawana"
879,2,187,3,4000,Gampaha,7.089961,79.99943,"No.40,Kahatana , Henegama"
880,2,145,3,600,Gampaha,7.089961,79.99943,"172/12/C,Kandy Rd.,Kadawatha"
881,1,165,2,7800,Gampaha,7.089961,79.99943,"24, Eksath Mw, Kelaniya"
882,2,178,2,9800,Gampaha,7.089961,79.99943,"79/1/A, Kahatana, Henegama"
883,3,154,2,8500,Gampaha,7.089961,79.99943,"213/2A,Pahala Karagahamuna,
Kadawatha"
884,1,148,3,5800,Gampaha,7.089961,79.99943,"95/2/8, New Kandy Rd, Udupila,
Delgoda"
885,2,145,2,4500,Gampaha,7.089961,79.99943,"424/C, Enderamulla, Wattala"
886,3,147,3,6500,Gampaha,7.089961,79.99943,"28/2/C,
Malwathuhiripitiya,Buthpitiya"
887,1,144,2,25000,Gampaha,7.089961,79.99943,"679/G,Kendaliyadda
Paluwa,Ragama"
888,2,125,2,65000,Gampaha,7.089961,79.99943,"02, Meerigama Rd,Banduragoda"
889,2,124,3,4500,Gampaha,7.089961,79.99943,"174 1/10, Meerigama Rd, Pasyala"
890,1,144,3,90000,Gampaha,7.089961,79.99943,"07, Kandy Rd, Pasyala"
891,2,120,2,5800,Gampaha,7.089961,79.99943,"Pasyala Rd, Meerigama"
892,2,133,2,4800,Gampaha,7.089961,79.99943,"64, Wevaldeniya Rd, Meerigama"
893,3,140,2,7000,Gampaha,7.089961,79.99943,"111, Giriulla Rd, Meerigama"
894,1,152,3,6500,Gampaha,7.089961,79.99943,"141, Temple Rd, Meerigama"
895,2,152,2,4800,Gampaha,7.089961,79.99943,"08, Wijewardana Mawatha,
Meerigama"
896,3,154,2,9800,Gampaha,7.089961,79.99943,"37, Kandy Rd, Danowita"
897,1,154,2,4500,Gampaha,7.089961,79.99943,"No.249,Pasyala Rd,Mirigama"
898,2,174,2,9800,Gampaha,7.089961,79.99943,"Colombo Rd, Minuwangoda"
899,1,184,2,4500,Gampaha,7.089961,79.99943,"102A/, Kurunagala Rd,
Minuwangoda"
900,2,124,2,21000,Gampaha,7.089961,79.99943,"46,Marapola,Veyangoda"
901,3,147,3,11000,Gampaha,7.089961,79.99943,"269/2, Pahatha Para, Udugampola"
902,2,145,2,8000,Gampaha,7.089961,79.99943,"158/12, Naiwala Road, Udugampola"
903,2,148,2,7000,Gampaha,7.089961,79.99943,"92/3/1 A, Veediyawaththa,
Udugampala"
904,3,190,2,6000,Gampaha,7.089961,79.99943,"59, Kurunagala Rd, Minuwangoda"
905,1,147,3,11000,Gampaha,7.089961,79.99943,"No.28, 1st Floor Freedam Park ,
Minuwangoda."
906,2,159,2,6000,Gampaha,7.089961,79.99943,"24, Veyangoda Rd, Minuwangoda"
907,1,123,2,45000,Gampaha,7.089961,79.99943,"1, First Floor, Newham Rd,
Minuwangoda"
908,2,156,2,7800,Gampaha,7.089961,79.99943,"61/A, Nadagamuwa, Kotugoda"
909,2,145,2,6500,Gampaha,7.089961,79.99943,"03,Munuwangoda Rd, Udugampola"
910,3,123,1,25000,Gampaha,7.089961,79.99943,"11A, Wegoda Junction, Weegoda,
Bemmulla"
911,1,130,2,7800,Gampaha,7.089961,79.99943,"17,Miniwangoda"
912,2,120,3,65000,Gampaha,7.089961,79.99943,80/2/1 Kotugoda
913,3,150,2,4200,Gampaha,7.089961,79.99943,"8/470, Anchor Watta,
Withanamulla, Diwulapitiya"
914,2,180,3,52000,Gampaha,7.089961,79.99943,"Airport Rd, Naiwala, Weyangoda"
915,2,170,3,6200,Gampaha,7.089961,79.99943,"11, Riyalti Plasa, Naiwala"
916,2,140,2,4200,Gampaha,7.089961,79.99943,"155/F, Pamunuwa, Bulugahamulla,
Minuwangoda"
917,3,150,2,7200,Gampaha,7.089961,79.99943,"41, Sanasa New City, Dewalapola"
918,1,160,2,8200,Gampaha,7.089961,79.99943,"204C, Doranagoda East, Bemmulla"
919,2,170,2,9200,Gampaha,7.089961,79.99943,"13,
Minuwangoda"
920,3,180,3,4300,Gampaha,7.089961,79.99943,"400/F,Daagonna Rd,Negombo"
921,1,190,3,5300,Gampaha,7.089961,79.99943,"1D, Meerigama Road, Negambo"
922,2,155,2,6300,Gampaha,7.089961,79.99943,"83, Sea Street, Negombo"
923,3,144,2,7300,Gampaha,7.089961,79.99943,"19 C, Negombo Rd, Kochchikade"
924,1,166,1,8300,Gampaha,7.089961,79.99943,"305, Main Street, Negombo"
925,2,170,1,9300,Gampaha,7.089961,79.99943,"538/9, Pubudu Mw, Dalupatha,
Negombo"
926,3,133,2,5200,Gampaha,7.089961,79.99943,"3, Pallansena Rd, Kochchikade"
927,1,122,2,4200,Gampaha,7.089961,79.99943,"40/A, St. Josep Rd, Negombo"
928,2,144,2,6200,Gampaha,7.089961,79.99943,"3, Mosque Rd, Negombo"
929,3,155,3,7200,Gampaha,7.089961,79.99943,"317/1/1, St. Josep St, Thelwatta
Junction, Negombo"
930,1,166,2,8200,Gampaha,7.089961,79.99943,"106/B, Greens Rd, Negombo"
931,2,177,2,9600,Gampaha,7.089961,79.99943,"31, Station Rd, Negombo"
932,3,188,2,4500,Gampaha,7.089961,79.99943,"835/1, Pitipana South, Negombo"
933,2,122,2,600,Gampaha,7.089961,79.99943,"66, De Cross Rd, Negambo"
934,1,147,2,5200,Gampaha,7.089961,79.99943,"39, Minuwangoda Rd, Bolawalana,
Negombo"
935,1,157,3,5400,Gampaha,7.089961,79.99943,"91, Kattuwa, Negambo"
936,2,167,2,4500,Gampaha,7.089961,79.99943,"802/3, Pitipana South, Negambo"
937,3,123,2,25000,Gampaha,7.089961,79.99943,"541/04/C, Welihena Road,
Daluwakotuwa, Kochchikade"
938,2,147,2,65000,Gampaha,7.089961,79.99943,"146/1, Sea Street, Negombo"
939,1,159,2,45000,Gampaha,7.089961,79.99943,"16/3,Hekitta Rd, Waththala"
940,2,158,3,6500,Gampaha,7.089961,79.99943,"40, Hekiththa Rd, Waththala"
941,3,145,3,7800,Gampaha,7.089961,79.99943,"649, Negombo Rd, Mabola, Wattala"
942,3,145,2,9800,Gampaha,7.089961,79.99943,"174/6. Bopitiya Junction, Bopitiya,
Pamunugama"
943,2,145,2,11000,Gampaha,7.089961,79.99943,"542/B, Negambo Rd,Mahabage,
Ragama"
944,2,125,3,100000,Gampaha,7.089961,79.99943,"No.398,Maththumagala,Ragama"
945,1,125,2,5400,Gampaha,7.089961,79.99943,"4A, 1st Lane,
Ragama"
946,1,147,2,9800,Gampaha,7.089961,79.99943,"272A/1, Hendala Rd, Wattala"
947,1,158,3,7800,Gampaha,7.089961,79.99943,"147/5, Kurusa Handiya, Bopitiya"
948,2,156,2,5600,Gampaha,7.089961,79.99943,"26,Palliyawatta,Hedala,Wattala"
949,2,147,3,7800,Gampaha,7.089961,79.99943,"187,Kerawalapitiya
Rd.,Hendala,Wattala"
950,3,189,2,9800,Gampaha,7.089961,79.99943,"59/A, Mahabage Rd, Ragama"
951,2,190,2,5800,Gampaha,7.089961,79.99943,"403C, Hendala Rd, Waththala"
952,1,144,2,4500,Gampaha,7.089961,79.99943,"371, Negombo Rd, Welisara,
Ragama"
953,2,155,3,7800,Gampaha,7.089961,79.99943,"239A, Negombo Rd, Wattala"
954,3,166,2,9800,Gampaha,7.089961,79.99943,"17, Bopitiya, Pamunugama"
955,1,122,2,25000,Gampaha,7.089961,79.99943,"5A, Station Rd, Wattala"
956,2,177,2,6500,Gampaha,7.089961,79.99943,"22, Ewariwatta Rd, Wattala"
957,3,188,2,5000,Gampaha,7.089961,79.99943,"240, Negombo Rd, Wattala"
958,2,155,1,7800,Gampaha,7.089961,79.99943,"41/A,Matagoda Rd, Hendala,
Wattala"
959,1,190,2,6800,Gampaha,7.089961,79.99943,"31/1/2, Elakanda, Hendala, Wattala"
960,2,147,3,20000,Gampaha,7.089961,79.99943,"57/A,Alwis Town
Road,Hendala,Wattala"
961,3,158,3,30000,Gampaha,7.089961,79.99943,"333/3B, St. Anthonies Road, Kerawalapitiya, Wattala"
962,1,125,2,4500,Gampaha,7.089961,79.99943,"No 207, Nayakanda, Hendala, Wattala"
963,2,135,2,60000,Gampaha,7.089961,79.99943,"648/1,Negombo Rd, Mahabage,
Ragama"
964,3,124,2,7800,Matara,5.949419,80.53531,"56, Matara Rd, Akuressa"
965,2,125,2,5000,Matara,5.949419,80.53531,"24/1/3 Wesco Bulding, Kamburupitiya Rd, Akuressa"
966,1,144,2,48000,Matara,5.949419,80.53531,"121/1,Deniyaya Rd,Akuressa"
967,2,159,2,50000,Matara,5.949419,80.53531,"43, Matara Rd, Akuressa"
968,3,128,2,4500,Matara,5.949419,80.53531,"46C,Matara Rd, Akuressa"
969,2,187,3,6500,Matara,5.949419,80.53531,"No 50,Katenwila,Akuressa"
970,1,155,3,7800,Matara,5.949419,80.53531,"42, Matara Rd, Akuressa"
971,2,144,3,9800,Matara,5.949419,80.53531,"271/1, Main Steet, Gandara"
972,3,145,2,4500,Matara,5.949419,80.53531,"Jayabodhiya Juntion, Gandara"
973,1,156,2,9600,Matara,5.949419,80.53531,"Vicramarathna Rd, Devinuwara"
974,1,147,2,25000,Matara,5.949419,80.53531,"No 26, New Shopping Complex,Devinuwara"
975,1,159,2,4800,Matara,5.949419,80.53531,"46, Mahawela Rd, Dikwella"
976,1,125,2,6500,Matara,5.949419,80.53531,"Beliaththa Rd, Dikwella"
977,2,147,3,8500,Matara,5.949419,80.53531,"Matara Rd, Rathmale"
978,2,148,3,9800,Matara,5.949419,80.53531,"Radampala Rd, Wehella, Urugamuwa"
979,3,148,2,25000,Matara,5.949419,80.53531,"Beliatta Rd, Hakmana"
980,2,148,2,15000,Matara,5.949419,80.53531,"65, Beliatta Rd, Hakmana"
981,1,155,2,25000,Matara,5.949419,80.53531,"52A/1/4, Makandura Rd, Kamburupitiya"
982,2,122,1,35000,Matara,5.949419,80.53531,"57A 1/1,Kamburupitiya"
983,3,133,3,4500,Matara,5.949419,80.53531,"9/2,Townheel, Kamburupitiya"
984,2,130,2,65000,Matara,5.949419,80.53531,"Kadduwa Rd, Mirisswaththa, Kamburupitiya"
985,1,120,2,8500,Matara,5.949419,80.53531,"Akurassa Rd, Kamburupitiya"
986,2,188,2,79000,Matara,5.949419,80.53531,"Samarathunga City Inn, Matara Rd, Kamburupitiya"
987,3,144,2,58000,Matara,5.949419,80.53531,"Matara Rd, Kamburupitiya"
988,2,122,3,32000,Matara,5.949419,80.53531,"6, Cross Street, Kirinda - Puhulwella"
989,1,155,3,4500,Matara,5.949419,80.53531,"No.03,Kirinda, Puhulwella"
990,2,169,2,6500,Matara,5.949419,80.53531,"Main Street, Deniyaya"
991,2,158,2,5000,Matara,5.949419,80.53531,"76 Deniyaya Rd, Kotapola"
992,3,185,3,4000,Matara,5.949419,80.53531,"243, Main Street, Deniyaya"
993,2,188,2,6000,Matara,5.949419,80.53531,"435 Deniyaya Rd, Kotapola"
994,1,147,2,8000,Matara,5.949419,80.53531,"Pallegama, Kolawenigama, Deniyaya"
995,1,158,2,7000,Matara,5.949419,80.53531,"24/26, Main street, Deniyaya"
996,2,156,2,9000,Matara,5.949419,80.53531,"92, Main Street, Deniyaya"
997,3,165,3,5100,Matara,5.949419,80.53531,"Pallegama, Kolawenigama"
998,3,135,3,5220,Matara,5.949419,80.53531,"Kirimetimulla, Thelijjawila"
999,2,123,2,6200,Matara,5.949419,80.53531,"310, Mithrananda Waththa, Akurugoda, Sulthangoda,Mathara"
1000,1,152,2,7500,Matara,5.949419,80.53531,"17D, Walawwatta, Thelijjawila"
1001,1,145,2,9800,Matara,5.949419,80.53531,"23 Akurugoda Rd, Telijjawila"
1002,2,147,2,60000,Matara,5.949419,80.53531,"Malimbada, Pahalatuwa,"
1003,2,120,3,11500,Matara,5.949419,80.53531,"Walpita Rd, Thelijjavila"
1004,3,130,3,25000,Matara,5.949419,80.53531,"Matara Rd, Telijjawila"
1005,2,178,3,30000,Matara,5.949419,80.53531,"41/1A, Batuta Rd, Matara"
1006,1,125,2,7500,Matara,5.949419,80.53531,"225, Anagarika Dharmapala Mw,
Matara"
1007,1,145,3,12000,Matara,5.949419,80.53531,"256, Kumurathunga Mw, Matara"
1008,2,178,3,11500,Matara,5.949419,80.53531,"76/B 1/3, Kumarathunga Mw, Matara"
1009,2,185,2,25000,Matara,5.949419,80.53531,"Galle Rd, Walgama, Matara"
1010,2,158,2,60000,Matara,5.949419,80.53531,"41, Rahula Junction, Mathara"
1011,3,158,3,30000,Matara,5.949419,80.53531,"212/E, Sunanda mawatha, Walgama, Mathara"
1012,3,158,2,6500,Matara,5.949419,80.53531,"Mathara Rd,Kekanadura"
1013,3,145,3,7500,Matara,5.949419,80.53531,"42,Dharmapala Mawatha,Mathara"
1014,2,125,3,9500,Matara,5.949419,80.53531,"Dharmapala Mawatha, Matara"
1015,3,178,2,60000,Matara,5.949419,80.53531,"73, Anagarika Dharmapala Mw, Mathara"
1016,2,154,3,30000,Matara,5.949419,80.53531,"35 Medagoda, Matara"
1017,3,146,2,8500,Matara,5.949419,80.53531,"248/1,Anagarika Dharmapala Mawatha, Mathara"
1018,2,164,3,15000,Matara,5.949419,80.53531,"127, Isadeen Town, Matara"
1019,3,155,2,7500,Kandy,7.29659,80.63844,"Wariyapola Sri Sumangala Mawatha, Kandy 20000"
1020,2,147,3,12000,Kandy,7.29659,80.63844,"78 Wariyapola Sri Sumangala Mawatha, Kandy"
1021,3,158,3,25000,Kandy,7.29659,80.63844,"Sri Dhammasiddi Mawatha, Kandy 20000"
1022,2,156,2,14000,Kandy,7.29659,80.63844,"4/22 Galkanda Road, Aniwatta, Kandy 20000"
1023,1,189,3,14500,Kandy,7.29659,80.63844,"357 Srimath Kudarathwatta Mawatha, Kandy 20000"
1024,2,148,3,95000,Kandy,7.29659,80.63844,"Rajapihilla Mawatha, Kandy 20000"
1025,3,198,2,11500,Kandy,7.29659,80.63844,"No 20 Rajapihilla Mawatha, Kandy 20000"
1026,1,147,3,60000,Kandy,7.29659,80.63844,"Hillwood Bus Stop, Sangaraja Mawatha, Kandy 20000"
1027,2,145,3,30000,Kandy,7.29659,80.63844,"39/3 Rajapihilla Mawatha, Kandy 20000"
1028,3,165,3,150000,Kandy,7.29659,80.63844,"16 Kandy Rd, Kandy 20000"
1029,3,123,3,95000,Kandy,7.29659,80.63844,"No 42 Bahirawakanda Path, Kandy 20000"
1030,2,125,3,60000,Kandy,7.29659,80.63844,"23 Bahirawakanda Ln, Kandy"
1031,1,124,3,25000,Kandy,7.29659,80.63844,"67/9 Bandaranayake Ave, Panadura"
1032,2,126,3,30000,Kandy,7.29659,80.63844,"No 29,Mapanawatura,Circular Road, Poornawatte Rd, Kandy 20000"
1033,3,148,2,95000,Kandy,7.29659,80.63844,"30/24 B Poorna Ln, Kandy 20000"
1034,3,158,2,6500,Kandy,7.29659,80.63844,"121, 2 Katugastota Rd, Kandy 20000"
1035,2,157,3,7500,Kandy,7.29659,80.63844,"09 Adahanamaluwa Rd, Kandy"
1036,2,152,2,14000,Kandy,7.29659,80.63844,"B70, Kandy"
1037,1,165,3,11500,Kandy,7.29659,80.63844,"5/5 A A Dharmasena Mawatha, Kandy 20000"
1038,1,184,2,60000,Kandy,7.29659,80.63844,"No 2/1/1/B, 2nd Lane, Dharmashoka Mw, Kandy 20000"
1039,2,168,3,30000,Colombo,6.927547,79.84841,"147/3 Temple Rd, Nugegoda 10250"
1040,3,147,2,300000,Colombo,6.927547,79.84841,"53/32, 3rd Lane, Cemetery Rd, Nugegoda"
1041,3,174,3,95000,Colombo,6.927547,79.84841,"No2, Pitakotte - Talawatugoda Rd, Sri Jayawardenepura Kotte 10100"
1042,2,165,3,12000,Colombo,6.927547,79.84841,"281 Madiwela Rd, Nugegoda"
1043,1,125,2,11500,Colombo,6.927547,79.84841,"7, Pitakotte - Talawatugoda Rd, Sri Jayawardenepura Kotte 10100"
1044,1,147,3,14000,Colombo,6.927547,79.84841,"No. 401 A, 1 1 Thalawathugoda Road, Sri Jayawardenepura Kotte"
1045,2,154,2,25000,Colombo,6.927547,79.84841,"No 45, New Road, Sri Jayawardenepura Kotte"
1046,3,147,3,12000,Colombo,6.927547,79.84841,"354/38 C SUHADA MAWATHA, Thalawathugoda Rd, Sri Jayawardenepura Kotte 10100"
1047,3,156,2,7500,Kurunegala,7.483636,80.36661,"Boyawalana, Keppetiwalana"
1048,2,123,3,95000,Kurunegala,7.483636,80.36661,"60, Main Street, Alawwa"
1049,2,156,2,60000,Kurunegala,7.483636,80.36661,"22, Bandaranayaka Mw, Alawwa"
1050,1,159,3,30000,Kurunegala,7.483636,80.36661,"187, Alawwa"
1051,1,158,2,14000,Kurunegala,7.483636,80.36661,"127, Alawwa"
1052,1,147,3,150000,Kurunegala,7.483636,80.36661,"104, Anuradhapura Rd, Ambanpola"
1053,2,158,3,15000,Kurunegala,7.483636,80.36661,"Kalugamuwa Road, Bamunakotawa"
1054,2,125,3,95000,Kurunegala,7.483636,80.36661,"Thalgahapitiya, Bingiriya"
1055,3,124,3,150000,Kurunegala,7.483636,80.36661,"Weerapokuna, Weerapokuna"
1056,3,120,2,9500,Kurunegala,7.483636,80.36661,"Bowatte, Bingiriya"
1057,2,147,3,14000,Kurunegala,7.483636,80.36661,"Samanthapahuwa, Nagollagoda, Bingiriya"
1058,2,123,2,60000,Kurunegala,7.483636,80.36661,"Bowatta, Bingiriya"
1059,3,132,3,30000,Kurunegala,7.483636,80.36661,"Padiwela, Padiwela"
1060,3,158,2,12000,Kurunegala,7.483636,80.36661,"Thalgahapitiya, Bingiriya"
1061,2,136,3,11500,Kurunegala,7.483636,80.36661,"Wilaththawa, Bingiriya"
1062,2,147,3,25000,Kurunegala,7.483636,80.36661,"Bowatta, Bingiriya"
1063,3,145,2,95000,Kurunegala,7.483636,80.36661,"Kurunegala Rd, Bingiriya"
1064,3,146,3,6500,Kurunegala,7.483636,80.36661,"Galgamuwa Rd, Ehetuwewa, Galgamuwa"
1065,1,142,2,150000,Kurunegala,7.483636,80.36661,"Ahetuwewa, Galgamuwa"
1066,1,120,3,60000,Kurunegala,7.483636,80.36661,"Mahananneriya, Galgamuwa"
1067,1,125,2,14000,Kurunegala,7.483636,80.36661,"no. 121, Anuradhapura Rd.,Galgamuwa"
1068,2,158,3,7500,Kurunegala,7.483636,80.36661,"Medagama, Mahagalkadawala, Galgamuwa"
1069,3,147,2,8500,Kurunegala,7.483636,80.36661,"35, New Shoping Complex Bulding, Galgamuwa"
1070,3,159,3,30000,Kurunegala,7.483636,80.36661,"New Town, Meegalewa"
1071,2,147,2,60000,Kurunegala,7.483636,80.36661,"no. 51A, Anuradhapura Road, Galgamuwa"
1072,1,158,3,150000,Kurunegala,7.483636,80.36661,"Anuradhapura Rd, Galgamuwa"
1073,1,123,2,30000,Kurunegala,7.483636,80.36661,"Madagalla Rd, Kumbukgete"
1074,2,156,3,15000,Kurunegala,7.483636,80.36661,"Wariyapola Rd, Hiripitiya, Nikadalupotha"
1075,3,145,2,12000,Kurunegala,7.483636,80.36661,"Ganewatta, Nikadalupotha"
1076,3,125,3,150000,Kurunegala,7.483636,80.36661,"Hiripitiya, Nikadalupotha"
1077,2,147,2,9500,Kurunegala,7.483636,80.36661,"Rambe, Maa -eliya"
1078,1,158,3,11500,Kurunegala,7.483636,80.36661,"Hiripitiya, Nikadalupotha"
1079,1,159,3,30000,Kurunegala,7.483636,80.36661,"466,Yaya 03, Solepura"
1080,1,156,2,95000,Kurunegala,7.483636,80.36661,"No13 Pahala Giribawa, Giribawa"
1081,2,123,3,8500,Kurunegala,7.483636,80.36661,"Ra.Wa.I.Yaya 01, Saliya Ashokapura"
1082,2,154,3,60000,Kurunegala,7.483636,80.36661,"Pahala Giribawa,Giribawa"
1083,3,156,2,150000,Kurunegala,7.483636,80.36661,"Damballa Rd,Gokarella"
1084,3,147,3,300000,Kurunegala,7.483636,80.36661,"Yakkala Junction, Ibbagamuwa"
1085,3,158,3,14000,Kurunegala,7.483636,80.36661,"Madagalla Rd, Ibbagamuwa"
1086,2,169,3,7500,Kurunegala,7.483636,80.36661,"Dambulla Rd, Ibbagamuwa"
1087,1,147,3,12000,Kurunegala,7.483636,80.36661,"Mahakadewatta, Ibbagamuwa"
1088,2,145,3,11500,Kurunegala,7.483636,80.36661,"Dambulla Rd, Ibbagamuwa"
1089,3,185,3,95000,Kurunegala,7.483636,80.36661,"Dambulla Rd, Melsiripura"
1090,2,184,3,30000,Kurunegala,7.483636,80.36661,"Dambulla Road, Ibbagamuwa"
1091,1,186,3,150000,Kurunegala,7.483636,80.36661,"Dambulla Road, Melsiripura"
1092,2,123,3,6500,Kurunegala,7.483636,80.36661,"Dambulla, Rd, Melsiripura"
1093,3,174,3,7500,Kurunegala,7.483636,80.36661,"207 A, Udawela, Ibbagamuwa"
1094,2,185,3,95000,Kurunegala,7.483636,80.36661,"539, Dambulla Rd, Gokarella"
1095,1,196,3,60000,Kurunegala,7.483636,80.36661,"Padeniya Rd, Kobeigane"
1096,2,156,3,8500,Kurunegala,7.483636,80.36661,"Inginimitiya Rd, Kotawehera, Nikawaratiya"
1097,3,123,3,15000,Kurunegala,7.483636,80.36661,"Kurunegala Road, Bihalpola"
1098,3,132,3,9500,Kurunegala,7.483636,80.36661,"Kurunegala Rd, Katupotha"
1099,2,153,3,11500,Kurunegala,7.483636,80.36661,"132, Madampe Rd, Kuliyapitiya"
1100,1,152,2,14000,Kurunegala,7.483636,80.36661,"67, Colombo Rd.,Kurunegala"
1101,2,145,3,30000,Kurunegala,7.483636,80.36661,"792, Hiripittiya Rd, Wellawa, Kurunegala"
1102,3,146,3,8500,Kurunegala,7.483636,80.36661,"35 A 1/1, Bodiraja Mw,Kurunegala"
1103,1,158,2,300000,Kurunegala,7.483636,80.36661,"Ihala Nakalagamuwa,Egodawatta, Kohilegedara"
1104,2,147,3,25000,Kurunegala,7.483636,80.36661,"514, Kandy Rd, Theliyagonna, Kurunegala"
1105,1,125,3,150000,Kurunegala,7.483636,80.36661,"09, Bodhiraja Mawatha, Kurunegala"
1106,2,158,3,300000,Kurunegala,7.483636,80.36661,"233/2, 1/1, Dambulla Rd, Kurunagala"
1107,3,148,2,8500,Kurunegala,7.483636,80.36661,"18/8, Mihinu Mw, Kurunegala"
1108,2,123,3,7500,Kurunegala,7.483636,80.36661,"Colombo Rd.,Mallawapitiya,Boyagan"
1109,1,147,3,12000,Kurunegala,7.483636,80.36661,"170,Puttalam Rd,Kurunegala"
1110,2,158,3,60000,Polonnaruwa,7.9403,81.0188,"New Town, Aralaganwila"
1111,3,144,2,150000,Polonnaruwa,7.9403,81.0188,"Main Street,Manampitiya, Polonnaruwa"
1112,1,132,3,95000,Polonnaruwa,7.9403,81.0188,"135, Commercial land, Medagama,
Dewagala, Polonnaruwa"
1113,2,120,3,30000,Polonnaruwa,7.9403,81.0188,"14/63,Main Rd, New Town,
Aralaganwila"
1114,3,147,3,11500,Polonnaruwa,7.9403,81.0188,"5/5,
Weheragala,Ruhunugama,Aralangangwil"
1115,1,145,2,15000,Polonnaruwa,7.9403,81.0188,"No 2, Kalyani rd, Siripura"
1116,2,159,3,85000,Polonnaruwa,7.9403,81.0188,"Samupakara Mw, Bakmoona"
1117,3,156,3,14000,Polonnaruwa,7.9403,81.0188,"Girithale Rd, Bakamuuna"
1118,2,125,2,175000,Polonnaruwa,7.9403,81.0188,"Girithale Road, Diyabeduma,
Polonnaruwa"
1119,1,124,3,9500,Polonnaruwa,7.9403,81.0188,"Girithale Rd, Diyabeduma,Polonnaruwa"
1120,1,148,3,8500,Polonnaruwa,7.9403,81.0188,"Hospital Rd,Bakamuna"
1121,3,145,3,25000,Polonnaruwa,7.9403,81.0188,"Main Street, Medirigiriya"
1122,3,154,2,150000,Polonnaruwa,7.9403,81.0188,"22 Juntion, Jayanthipura, Polonnaruwa"
1123,2,156,3,60000,Polonnaruwa,7.9403,81.0188,"14, Second Cross Street, Hingurakgoda"
1124,1,147,3,60000,Polonnaruwa,7.9403,81.0188,"43,Main Street,Hingurakgoda"
1125,2,123,3,30000,Polonnaruwa,7.9403,81.0188,"03,First Lane,Hingurakgoda"
1126,3,120,2,12000,Polonnaruwa,7.9403,81.0188,"School Junction,Girithale"
1127,2,145,3,11500,Polonnaruwa,7.9403,81.0188,"Bridge Rd, Hingurangoda"
1128,1,158,3,7500,Polonnaruwa,7.9403,81.0188,"35A, Pragathi, B.O.P.313,Pulasthigama"
1129,2,159,3,14000,Polonnaruwa,7.9403,81.0188,"Graound Floor, Aruna Bulding, BOP 400
Juntion"
1130,3,156,2,8500,Polonnaruwa,7.9403,81.0188,"BOP 316, Thalpotha, Polonnaruwa"
1131,1,152,3,95000,Polonnaruwa,7.9403,81.0188,"11, B .O P 400, Pulasthigama,
Polonnaruwa"
1132,1,147,3,30000,Polonnaruwa,7.9403,81.0188,"No.174,Pansalgodalla,Galamuna"
1133,1,144,2,175000,Polonnaruwa,7.9403,81.0188,"Main Street, Medirigiriya"
1134,2,147,1,25000,Polonnaruwa,7.9403,81.0188,"D.S.Senanayaka Street, Hingurakgoda"
1135,3,145,3,85000,Polonnaruwa,7.9403,81.0188,"Main Street, Madirigiriya"
1136,3,146,3,6500,Polonnaruwa,7.9403,81.0188,"Medigiriya Rd, Divulankadawala"
1137,2,142,2,150000,Polonnaruwa,7.9403,81.0188,"Samupakara bhumiya,Yaya 11,Maha
Ambasgaswewa,Medirigiriya"
1138,1,148,3,60000,Polonnaruwa,7.9403,81.0188,"N0 59, Pabasara rd ,Medirigiriya"
1139,2,158,2,9500,Polonnaruwa,7.9403,81.0188,"Bus Stand, Kaduruwela, Polonnaruwa"
1140,3,155,3,15000,Polonnaruwa,7.9403,81.0188,"Jayawickrama Junction, Polonnaruwa"
1141,3,156,3,30000,Polonnaruwa,7.9403,81.0188,"Hospital Juntion, Polonnaruwa"
1142,2,154,2,95000,Polonnaruwa,7.9403,81.0188,"732, Main Street,
Kaduruwela,Polonnaruwa"
1143,2,123,3,7500,Polonnaruwa,7.9403,81.0188,"Sausiri Building, New Town,
Polonnaruwa"
1144,1,120,3,14000,Polonnaruwa,7.9403,81.0188,"14, Hospital Junction, Polonnaruwa"
1145,2,130,2,8500,Polonnaruwa,7.9403,81.0188,"19/1 ,Sawsiri Building,New
Town,Polonnaruwa"
1146,3,140,3,14500,Polonnaruwa,7.9403,81.0188,"36/01,Palugasdamana, Polonnaruwa"
1147,1,150,3,12000,Polonnaruwa,7.9403,81.0188,"CS 40, 2nd Ela Rd, Kaduruwela,
Polonnaruwa"
1148,3,160,3,11500,Polonnaruwa,7.9403,81.0188,"72,New Town, Velikanda"
